[2024-09-01T08:21:16.041+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-09-01T08:21:16.086+0000] {taskinstance.py:2603} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: nyc_airbnb_etl.log_results manual__2024-09-01T08:20:52+00:00 [queued]>
[2024-09-01T08:21:16.105+0000] {taskinstance.py:2603} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: nyc_airbnb_etl.log_results manual__2024-09-01T08:20:52+00:00 [queued]>
[2024-09-01T08:21:16.106+0000] {taskinstance.py:2856} INFO - Starting attempt 1 of 1
[2024-09-01T08:21:16.131+0000] {taskinstance.py:2879} INFO - Executing <Task(PythonOperator): log_results> on 2024-09-01 08:20:52+00:00
[2024-09-01T08:21:16.148+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=153) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-09-01T08:21:16.151+0000] {standard_task_runner.py:72} INFO - Started process 155 to run task
[2024-09-01T08:21:16.151+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'nyc_airbnb_etl', 'log_results', 'manual__2024-09-01T08:20:52+00:00', '--job-id', '189', '--raw', '--subdir', 'DAGS_FOLDER/nyc_airbnb_etl.py', '--cfg-path', '/tmp/tmpxzcoep8h']
[2024-09-01T08:21:16.153+0000] {standard_task_runner.py:105} INFO - Job 189: Subtask log_results
[2024-09-01T08:21:16.276+0000] {task_command.py:467} INFO - Running <TaskInstance: nyc_airbnb_etl.log_results manual__2024-09-01T08:20:52+00:00 [running]> on host 74484b69fff1
[2024-09-01T08:21:16.461+0000] {taskinstance.py:3122} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='nyc_airbnb_etl' AIRFLOW_CTX_TASK_ID='log_results' AIRFLOW_CTX_EXECUTION_DATE='2024-09-01T08:20:52+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-09-01T08:20:52+00:00'
[2024-09-01T08:21:16.462+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-09-01T08:21:16.463+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-09-01T08:21:16.463+0000] {logging_mixin.py:190} INFO - Current task name:log_results state:running start_date:2024-09-01 08:21:16.087694+00:00
[2024-09-01T08:21:16.464+0000] {logging_mixin.py:190} INFO - Dag name:nyc_airbnb_etl and current dag run status:running
[2024-09-01T08:21:16.464+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-09-01T08:21:16.475+0000] {base.py:84} INFO - Retrieving connection 'test-connection'
[2024-09-01T08:21:16.479+0000] {sql.py:509} INFO - Running statement: SELECT * FROM information_schema.tables, parameters: None
[2024-09-01T08:21:16.499+0000] {sql.py:518} INFO - Rows affected: 243
[2024-09-01T08:21:16.501+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'airbnb_listings', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.556+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_user_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.556+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_statio_all_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.557+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_statio_sys_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.557+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_statio_user_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.558+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_statio_all_sequences', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.558+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_statio_sys_sequences', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.559+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_statio_user_sequences', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.559+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_activity', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.560+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_replication', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.560+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_slru', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.561+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_wal_receiver', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.561+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_subscription', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.561+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_ssl', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.562+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_gssapi', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.562+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_replication_slots', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.563+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_database', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.563+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_database_conflicts', 'VIEW', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.564+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_user_functions', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.566+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_xact_user_functions', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.567+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_archiver', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.568+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_bgwriter', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.568+0000] {logging_mixin.py:190} INFO - ('***_etl', 'pg_catalog', 'pg_stat_progress_analyze', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.569+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'columns', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.569+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'information_schema_catalog_name', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.570+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'collations', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.570+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'applicable_roles', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.571+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'administrable_role_authorizations', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.571+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'column_privileges', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.572+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'attributes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.572+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'collation_character_set_applicability', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.573+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'character_sets', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.573+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'check_constraint_routine_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.574+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'check_constraints', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.574+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'column_column_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.574+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'column_domain_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.575+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'column_udt_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.575+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'constraint_column_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.576+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'constraint_table_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.576+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'domain_constraints', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.577+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'domain_udt_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.577+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'domains', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.578+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'connection', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.578+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'enabled_roles', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.579+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'sql_implementation_info', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.579+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'key_column_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.580+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'parameters', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.581+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'referential_constraints', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.581+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'role_column_grants', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.581+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'sql_parts', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.582+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'routine_privileges', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.582+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'role_routine_grants', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.583+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'routines', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.583+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'schemata', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.584+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.584+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'sequences', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.585+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'sql_sizing', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.585+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'sql_features', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.586+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'table_constraints', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.586+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'transforms', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.587+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'table_privileges', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.587+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'role_table_grants', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.588+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'udt_privileges', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.588+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'triggered_update_columns', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.588+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'triggers', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.589+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'usage_privileges', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.589+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'role_udt_grants', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.590+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'role_usage_grants', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.590+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'user_defined_types', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.591+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'view_column_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.591+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'view_routine_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.591+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'view_table_usage', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.592+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'foreign_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.592+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'views', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.593+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'data_type_privileges', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.593+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', '_pg_user_mappings', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.593+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'element_types', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.594+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', '_pg_foreign_table_columns', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.594+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'column_options', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.595+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', '_pg_foreign_data_wrappers', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.595+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'foreign_data_wrapper_options', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.596+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'user_mapping_options', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.596+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'foreign_data_wrappers', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.597+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', '_pg_foreign_servers', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.597+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'foreign_server_options', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.598+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'foreign_servers', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.598+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', '_pg_foreign_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.599+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'user_mappings', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.599+0000] {logging_mixin.py:190} INFO - ('***_etl', 'information_schema', 'foreign_table_options', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2024-09-01T08:21:16.600+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'sla_miss', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.600+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'variable', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.601+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'import_error', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.601+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'serialized_dag', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.601+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dataset_alias', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.602+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dataset_alias_dataset', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.602+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dataset', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.603+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dataset_alias_dataset_event', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.603+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dataset_event', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.604+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dag_schedule_dataset_alias_reference', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.604+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dag', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.605+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dag_schedule_dataset_reference', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.605+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'task_outlet_dataset_reference', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.605+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dataset_dag_run_queue', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.606+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'log_template', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.606+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dag_run', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.607+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dag_tag', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.607+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dag_owner_attributes', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.608+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'ab_permission', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.608+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'ab_permission_view', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.608+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'ab_view_menu', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.609+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'ab_user_role', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.609+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'ab_role', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.610+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dag_warning', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.610+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dagrun_dataset_event', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.611+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'trigger', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.611+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'task_instance', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.612+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'dag_run_note', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.612+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'ab_permission_view_role', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.613+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'rendered_task_instance_fields', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.613+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'task_fail', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.613+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'task_map', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.614+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'alembic_version', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.614+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'task_reschedule', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.615+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'xcom', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.615+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'task_instance_note', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.616+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'task_instance_history', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.616+0000] {logging_mixin.py:190} INFO - ('***_etl', 'public', 'session', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2024-09-01T08:21:16.617+0000] {python.py:240} INFO - Done. Returned value was: None
[2024-09-01T08:21:16.627+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2024-09-01T08:21:16.628+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=nyc_airbnb_etl, task_id=log_results, run_id=manual__2024-09-01T08:20:52+00:00, execution_date=20240901T082052, start_date=20240901T082116, end_date=20240901T082116
[2024-09-01T08:21:16.639+0000] {logging_mixin.py:190} INFO - Task instance in success state
[2024-09-01T08:21:16.640+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: running
[2024-09-01T08:21:16.640+0000] {logging_mixin.py:190} INFO - Dag name:nyc_airbnb_etl queued_at:2024-09-01 08:20:54.799300+00:00
[2024-09-01T08:21:16.640+0000] {logging_mixin.py:190} INFO - Task hostname:74484b69fff1 operator:PythonOperator
[2024-09-01T08:21:16.689+0000] {local_task_job_runner.py:261} INFO - Task exited with return code 0
[2024-09-01T08:21:16.701+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/models/baseoperator.py:1378: AirflowProviderDeprecationWarning: Call to deprecated class PostgresOperator. (Please use `***.providers.common.sql.operators.sql.SQLExecuteQueryOperator`.Also, you can provide `hook_params={'schema': <database>}`.)
  result = cls.__new__(cls)

[2024-09-01T08:21:16.715+0000] {taskinstance.py:3891} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2024-09-01T08:21:16.717+0000] {local_task_job_runner.py:240} INFO - ::endgroup::
